class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
squats,0.5451657772064209,0.49371498823165894,-0.09606437385082245,0.9997885227203369,0.5496159791946411,0.47704383730888367,-0.10917463153600693,0.9998470544815063,0.5513802766799927,0.4766194522380829,-0.10918428748846054,0.9998735189437866,0.5532511472702026,0.4762123227119446,-0.10921844094991684,0.9998687505722046,0.5476906299591064,0.4772969186306,-0.07909287512302399,0.9997473359107971,0.5480260252952576,0.47716233134269714,-0.0791018009185791,0.9997803568840027,0.548511803150177,0.4768367409706116,-0.0790725126862526,0.9997962117195129,0.5648918747901917,0.4825953245162964,-0.138019397854805,0.9998210072517395,0.5600786209106445,0.48194605112075806,-0.0014696138678118587,0.9997605085372925,0.5502645969390869,0.5101734399795532,-0.106814444065094,0.9997899532318115,0.5479230284690857,0.5103359818458557,-0.06720937788486481,0.9995852708816528,0.5915371179580688,0.563129723072052,-0.20051518082618713,0.9994019269943237,0.5644680857658386,0.5700417757034302,0.06918859481811523,0.9970707297325134,0.5216560959815979,0.5624879002571106,-0.26969459652900696,0.9859874248504639,0.5020827054977417,0.5588594079017639,0.10132916271686554,0.6039463877677917,0.4581255316734314,0.5283339023590088,-0.2876369059085846,0.987019956111908,0.4421760141849518,0.529950737953186,0.016271229833364487,0.7746830582618713,0.4411751627922058,0.5268170237541199,-0.32780858874320984,0.9829187393188477,0.4248848557472229,0.5304679274559021,0.009211963973939419,0.7511869668960571,0.438444048166275,0.5154372453689575,-0.3185671865940094,0.98087078332901,0.42358294129371643,0.5216395854949951,-0.011183197610080242,0.7642844319343567,0.44392362236976624,0.5158901810646057,-0.28596264123916626,0.9654902815818787,0.4284607768058777,0.5210679173469543,0.0026347630191594362,0.7682371139526367,0.6550923585891724,0.7424998879432678,-0.08405674248933792,0.9999062418937683,0.6280723214149475,0.7345597743988037,0.08408492803573608,0.9996467232704163,0.5696702599525452,0.7379385232925415,-0.30611032247543335,0.991363525390625,0.5439959764480591,0.7261195778846741,0.09020018577575684,0.7403834462165833,0.614798903465271,0.8866356015205383,-0.18425266444683075,0.9896697402000427,0.5824029445648193,0.8438838720321655,0.14919361472129822,0.824954628944397,0.6301871538162231,0.9061528444290161,-0.16583167016506195,0.9780329465866089,0.592510998249054,0.8634629845619202,0.155329629778862,0.844443142414093,0.5886924266815186,0.9162370562553406,-0.1806621551513672,0.9834666848182678,0.5527747273445129,0.8824908137321472,0.1399368941783905,0.8639711737632751
squats,0.5455800294876099,0.4967752695083618,-0.08855099231004715,0.9997568726539612,0.5503681898117065,0.4798145294189453,-0.10173846781253815,0.9998326897621155,0.5520320534706116,0.4796192944049835,-0.10175305604934692,0.9998632073402405,0.5538431406021118,0.4794219136238098,-0.10179474204778671,0.9998564720153809,0.5485333800315857,0.4798988699913025,-0.07158339768648148,0.9997199773788452,0.5488945245742798,0.4797695279121399,-0.07159094512462616,0.9997584223747253,0.5494019985198975,0.4795162081718445,-0.071558378636837,0.9997743964195251,0.5652742385864258,0.48628708720207214,-0.13243025541305542,0.9998010396957397,0.5605539679527283,0.48537957668304443,0.004291490651667118,0.9997389912605286,0.5506174564361572,0.5131068825721741,-0.1000741571187973,0.9997535347938538,0.5482717752456665,0.5134847164154053,-0.06041853502392769,0.9995331764221191,0.5917550325393677,0.565434455871582,-0.1950196921825409,0.9993264079093933,0.5654119253158569,0.5727117657661438,0.07130633294582367,0.9968402981758118,0.5217826962471008,0.5639747977256775,-0.2611880898475647,0.9855162501335144,0.5023817420005798,0.561377227306366,0.10173648595809937,0.6077454686164856,0.4583616256713867,0.5290711522102356,-0.2765841484069824,0.9863853454589844,0.4430655837059021,0.5299161076545715,0.020996026694774628,0.7804722785949707,0.4419698715209961,0.5278340578079224,-0.31581681966781616,0.9818972945213318,0.4253874719142914,0.5303995609283447,0.014442017301917076,0.7569915652275085,0.43921834230422974,0.5167927145957947,-0.3063370883464813,0.9797005653381348,0.4241216778755188,0.5216765403747559,-0.00844110082834959,0.77006596326828,0.4446311593055725,0.5173688530921936,-0.27472370862960815,0.963910698890686,0.4285196363925934,0.5212140679359436,0.0068971989676356316,0.7740164995193481,0.6553853750228882,0.7457984685897827,-0.08283437043428421,0.9999004006385803,0.6282662153244019,0.739833414554596,0.08286304026842117,0.9996318221092224,0.5694127082824707,0.737768828868866,-0.30476006865501404,0.9911711812019348,0.5446491241455078,0.7268195152282715,0.09309296309947968,0.7316028475761414,0.6149103045463562,0.885748565196991,-0.17203864455223083,0.9880501627922058,0.5839090347290039,0.8441480994224548,0.14919641613960266,0.8175457119941711,0.6304793953895569,0.905928909778595,-0.1536675989627838,0.9760997295379639,0.5929421782493591,0.8635510802268982,0.1543978452682495,0.8369609117507935,0.588299572467804,0.9151691198348999,-0.16978061199188232,0.9809814095497131,0.5548447370529175,0.8825176954269409,0.14141762256622314,0.8556994199752808
squats,0.5462110638618469,0.5014994740486145,-0.0971483588218689,0.9997240900993347,0.5511720180511475,0.48430198431015015,-0.11026382446289062,0.9998180866241455,0.552849292755127,0.4841785132884979,-0.11027602106332779,0.9998525977134705,0.5547493696212769,0.48399782180786133,-0.1103135347366333,0.9998438954353333,0.5493863821029663,0.4841668903827667,-0.08007992804050446,0.9996938705444336,0.5497361421585083,0.4839569628238678,-0.0800856202840805,0.999737560749054,0.5502551198005676,0.4836485981941223,-0.0800563395023346,0.9997519850730896,0.5662221908569336,0.4908372759819031,-0.13931672275066376,0.9997783899307251,0.5612547993659973,0.48941391706466675,-0.0005001964746043086,0.9997145533561707,0.5513807535171509,0.5176110863685608,-0.10783664137125015,0.9997149109840393,0.5489248037338257,0.518049955368042,-0.06800378859043121,0.9994752407073975,0.5926774144172668,0.5681797862052917,-0.20104031264781952,0.9992504119873047,0.5657447576522827,0.5740163326263428,0.06350378692150116,0.9966865181922913,0.5220187902450562,0.564894437789917,-0.26576387882232666,0.9852176904678345,0.5025750994682312,0.5616940259933472,0.0966457724571228,0.6190342903137207,0.4589011073112488,0.5288051962852478,-0.28049567341804504,0.9858990907669067,0.44368505477905273,0.5298534631729126,0.017661582678556442,0.7902022004127502,0.44235649704933167,0.5279942750930786,-0.3190590739250183,0.9810352325439453,0.42589622735977173,0.5303418636322021,0.011224412359297276,0.7662874460220337,0.43929046392440796,0.5169616937637329,-0.3106231689453125,0.9787425398826599,0.42458027601242065,0.5216776728630066,-0.012306159362196922,0.7791531085968018,0.44489699602127075,0.5175064206123352,-0.27884864807128906,0.9626268744468689,0.42870697379112244,0.5212459564208984,0.006118968594819307,0.7827497720718384,0.6552385687828064,0.7478041052818298,-0.08174409717321396,0.9998934864997864,0.6278902292251587,0.7384697198867798,0.08173784613609314,0.9996139407157898,0.5695732831954956,0.737669825553894,-0.30213192105293274,0.9906346797943115,0.5448480844497681,0.726631224155426,0.0955168679356575,0.7204357385635376,0.6149944067001343,0.8842729330062866,-0.17054548859596252,0.9862779378890991,0.5850788950920105,0.8434247970581055,0.15100067853927612,0.807566225528717,0.6308208107948303,0.9054074883460999,-0.15360292792320251,0.9738941192626953,0.593334972858429,0.8603324890136719,0.15659843385219574,0.8263640403747559,0.5881699323654175,0.9137635827064514,-0.17208729684352875,0.9783862829208374,0.5571557879447937,0.8811981081962585,0.14705650508403778,0.8450496792793274
squats,0.5467446446418762,0.5035456418991089,-0.09825094044208527,0.9997034668922424,0.5518511533737183,0.48579323291778564,-0.11109759658575058,0.9998101592063904,0.5535989999771118,0.48563575744628906,-0.11110574007034302,0.9998466372489929,0.5555840730667114,0.4853394329547882,-0.11114698648452759,0.9998370409011841,0.5499808192253113,0.4855833649635315,-0.08147872984409332,0.999679446220398,0.550293505191803,0.48530909419059753,-0.08149384707212448,0.9997256398200989,0.5507829189300537,0.4849124848842621,-0.08147130906581879,0.9997397661209106,0.567276656627655,0.4916990101337433,-0.13975206017494202,0.9997650384902954,0.56173175573349,0.490292489528656,-0.004289793316274881,0.9997014403343201,0.5522077083587646,0.5194762349128723,-0.10881885141134262,0.9996864795684814,0.549457848072052,0.5199701189994812,-0.0698564425110817,0.9994363784790039,0.5933643579483032,0.568402111530304,-0.20005039870738983,0.9991804361343384,0.5659089088439941,0.5748854875564575,0.06320439279079437,0.9965802431106567,0.5222228169441223,0.5639612674713135,-0.26184016466140747,0.9849978685379028,0.502780556678772,0.5617449283599854,0.09500713646411896,0.6300666928291321,0.4592563211917877,0.5282663702964783,-0.2743256688117981,0.985478937625885,0.44406455755233765,0.5296275615692139,0.018117651343345642,0.7997447848320007,0.4427284598350525,0.5278212428092957,-0.3119008541107178,0.9802320599555969,0.4262237548828125,0.5298289656639099,0.011083520017564297,0.7755575180053711,0.4395550787448883,0.5167036652565002,-0.30361178517341614,0.9778527617454529,0.4249236583709717,0.5214130282402039,-0.010749541223049164,0.7881410717964172,0.4451664090156555,0.5174146890640259,-0.27259939908981323,0.9614995718002319,0.429025262594223,0.5212083458900452,0.005493122152984142,0.7913640141487122,0.6551322937011719,0.7482157349586487,-0.08083485066890717,0.999889075756073,0.6275651454925537,0.7394625544548035,0.08081389963626862,0.9996058344841003,0.56976717710495,0.7376721501350403,-0.30062371492385864,0.9900864362716675,0.5460474491119385,0.726459264755249,0.09520728886127472,0.7091565728187561,0.6149478554725647,0.8835563063621521,-0.1600484549999237,0.9838177561759949,0.5867142677307129,0.843131422996521,0.1514875441789627,0.796920120716095,0.6308426856994629,0.9053424596786499,-0.1428600698709488,0.9708346128463745,0.5944116115570068,0.8592522740364075,0.15700367093086243,0.813774585723877,0.5892689824104309,0.9142764806747437,-0.15905055403709412,0.9749706983566284,0.5584185719490051,0.8810591697692871,0.1496414840221405,0.8342128396034241
squats,0.5471553802490234,0.5051530003547668,-0.07971354573965073,0.9996924996376038,0.552226722240448,0.4867987632751465,-0.09265653043985367,0.9998091459274292,0.5540010333061218,0.48648884892463684,-0.09266303479671478,0.999845027923584,0.5560029149055481,0.48598819971084595,-0.09270324558019638,0.9998362064361572,0.5503939986228943,0.48686298727989197,-0.06331697851419449,0.999678909778595,0.550722599029541,0.4866669178009033,-0.06332971900701523,0.9997235536575317,0.5512296557426453,0.4862813353538513,-0.06330977380275726,0.9997395277023315,0.5679384469985962,0.4921463429927826,-0.12371988594532013,0.9997604489326477,0.562233567237854,0.49111658334732056,0.009279057383537292,0.999700665473938,0.5527857542037964,0.520953893661499,-0.09127575904130936,0.9996700882911682,0.550005316734314,0.521980345249176,-0.05280783027410507,0.9994174242019653,0.594123363494873,0.5684192776679993,-0.18675877153873444,0.9991036057472229,0.5663073658943176,0.575950026512146,0.07648656517267227,0.9964544773101807,0.5231603384017944,0.5625994205474854,-0.25032371282577515,0.9845498204231262,0.5041855573654175,0.561177134513855,0.11176486313343048,0.6348410844802856,0.4595080018043518,0.5281005501747131,-0.2595372498035431,0.984983503818512,0.44412389397621155,0.5294075608253479,0.03655442222952843,0.8056844472885132,0.4430060386657715,0.5270293951034546,-0.29568809270858765,0.9793830513954163,0.42640790343284607,0.5289607048034668,0.02935747802257538,0.7816486954689026,0.43994826078414917,0.5158258676528931,-0.286670982837677,0.9768646955490112,0.42500123381614685,0.5206924080848694,0.009139861911535263,0.7939027547836304,0.4454643130302429,0.516633927822113,-0.2574581503868103,0.9603200554847717,0.429387629032135,0.5207675695419312,0.023488877341151237,0.7970225214958191,0.6555735468864441,0.7479292154312134,-0.08123622834682465,0.9998840093612671,0.6277332901954651,0.739368200302124,0.08122198283672333,0.9995980858802795,0.574726402759552,0.729968249797821,-0.28820866346359253,0.9897162318229675,0.5466118454933167,0.7263259887695312,0.10265718400478363,0.6989006996154785,0.6149455308914185,0.8826201558113098,-0.14410772919654846,0.9814810752868652,0.5884801149368286,0.8425530195236206,0.14786024391651154,0.7867980003356934,0.6309587955474854,0.9051279425621033,-0.1275337189435959,0.9677066802978516,0.5956151485443115,0.8581745624542236,0.15185700356960297,0.8008731007575989,0.5897897481918335,0.914393424987793,-0.14062067866325378,0.9716874957084656,0.5596199631690979,0.8810815811157227,0.14859682321548462,0.8245176672935486
squats,0.5476207137107849,0.5019932389259338,-0.08154875040054321,0.9996848106384277,0.5527364015579224,0.48383432626724243,-0.09444306790828705,0.9998083710670471,0.5545216798782349,0.4834480285644531,-0.09444998949766159,0.9998442530632019,0.5565624237060547,0.4829254448413849,-0.09449004381895065,0.9998356103897095,0.5509496927261353,0.48399731516838074,-0.06486182659864426,0.9996776580810547,0.5512875318527222,0.48381245136260986,-0.0648769810795784,0.9997223019599915,0.5518220067024231,0.4834340512752533,-0.06485435366630554,0.9997392296791077,0.5685678720474243,0.48940205574035645,-0.12515366077423096,0.9997565150260925,0.5628948211669922,0.48862266540527344,0.008745000697672367,0.9996997714042664,0.5533946752548218,0.5181884765625,-0.0930374264717102,0.9996570944786072,0.5505739450454712,0.5189151763916016,-0.054250769317150116,0.9994021058082581,0.5946868062019348,0.5663924217224121,-0.18775101006031036,0.9990485310554504,0.5669304132461548,0.5738554000854492,0.07557161897420883,0.9963682889938354,0.5241113305091858,0.5620175004005432,-0.2504965662956238,0.9841826558113098,0.5066001415252686,0.560262143611908,0.10864362865686417,0.6401634812355042,0.45957985520362854,0.5278534293174744,-0.2604134976863861,0.9845159649848938,0.44437479972839355,0.5281463265419006,0.03227297589182854,0.8116272687911987,0.44306057691574097,0.5261012315750122,-0.2972617745399475,0.9785721302032471,0.42652779817581177,0.526070773601532,0.024972878396511078,0.7875150442123413,0.4399757981300354,0.51435387134552,-0.28811222314834595,0.975924015045166,0.4251580238342285,0.5178932547569275,0.0039879572577774525,0.7995433807373047,0.4455544054508209,0.5150642991065979,-0.2583457827568054,0.9591279625892639,0.4296063780784607,0.5181687474250793,0.018832074478268623,0.8024505972862244,0.6563694477081299,0.7462816834449768,-0.0813867524266243,0.9998796582221985,0.6280531883239746,0.7378284931182861,0.08137287199497223,0.9995929002761841,0.5775765180587769,0.7230973839759827,-0.28647762537002563,0.9893646240234375,0.5469302535057068,0.7262977361679077,0.09987103193998337,0.6911637187004089,0.6148697137832642,0.882384717464447,-0.14742985367774963,0.9798030257225037,0.5893844962120056,0.84226393699646,0.14311149716377258,0.7795590162277222,0.6309738755226135,0.9051371216773987,-0.13172078132629395,0.9655036330223083,0.5958032608032227,0.8576412796974182,0.14672130346298218,0.7916067242622375,0.5900449156761169,0.9144572019577026,-0.14967545866966248,0.9693569540977478,0.5606634616851807,0.8810015320777893,0.14271831512451172,0.8173311948776245
squats,0.548255443572998,0.4979596436023712,-0.07281382381916046,0.9996734857559204,0.5531783699989319,0.48029208183288574,-0.08549460023641586,0.9998049139976501,0.5549245476722717,0.47983992099761963,-0.08550241589546204,0.9998406767845154,0.5569382309913635,0.4792572557926178,-0.0855378657579422,0.9998319745063782,0.5513820648193359,0.4804927110671997,-0.055575937032699585,0.9996738433837891,0.5516817569732666,0.48031333088874817,-0.055594492703676224,0.9997186660766602,0.5521639585494995,0.4799271821975708,-0.055577509105205536,0.9997375011444092,0.5688720345497131,0.4856732189655304,-0.11649344116449356,0.9997495412826538,0.5631334781646729,0.48547834157943726,0.01891031302511692,0.9996986985206604,0.553935170173645,0.5141609907150269,-0.08452413976192474,0.9996404051780701,0.551113486289978,0.5148918628692627,-0.04533640667796135,0.9993845224380493,0.5951424241065979,0.5632901787757874,-0.18243525922298431,0.998999297618866,0.5668700933456421,0.5727068185806274,0.08645922690629959,0.9963950514793396,0.5258432626724243,0.5604763031005859,-0.24554860591888428,0.9838929176330566,0.5072938799858093,0.5590142607688904,0.12130767107009888,0.6486520767211914,0.45991402864456177,0.5260398387908936,-0.25381550192832947,0.9841724038124084,0.4444486200809479,0.526127815246582,0.04176784306764603,0.8192027807235718,0.44322794675827026,0.5242263078689575,-0.2904697060585022,0.977931797504425,0.42676955461502075,0.5240595936775208,0.03402859345078468,0.7949421405792236,0.44009724259376526,0.5124871730804443,-0.2816098630428314,0.9751895070075989,0.4253733158111572,0.515748918056488,0.013148719444870949,0.8066393733024597,0.4455989897251129,0.5130417943000793,-0.2517888844013214,0.9582204818725586,0.42985233664512634,0.5159648656845093,0.028137292712926865,0.8092881441116333,0.6569951176643372,0.7437369227409363,-0.082180455327034,0.999877393245697,0.6281229257583618,0.7360547184944153,0.08214451372623444,0.9995977878570557,0.5776437520980835,0.7215898036956787,-0.2819554805755615,0.9890184998512268,0.5471963286399841,0.7262364625930786,0.10254991054534912,0.6852827668190002,0.6148553490638733,0.8817132115364075,-0.13958406448364258,0.9778159260749817,0.589725911617279,0.8419749140739441,0.14301016926765442,0.7735828757286072,0.6309676170349121,0.9051146507263184,-0.12338421493768692,0.9631134271621704,0.5959400534629822,0.8574717044830322,0.1465175300836563,0.7843613624572754,0.5881307721138,0.9111427068710327,-0.139026939868927,0.9667956829071045,0.5608209371566772,0.880871593952179,0.14171671867370605,0.8117201924324036
glute_bridge,0.7102790474891663,0.6930499076843262,0.00474729435518384,0.9998685121536255,0.7214565277099609,0.7101622223854065,-0.01708296872675419,0.999842643737793,0.7212815880775452,0.7138100266456604,-0.017047278583049774,0.9999107122421265,0.7211334705352783,0.7180566787719727,-0.017075806856155396,0.9998499155044556,0.7220332026481628,0.7086709141731262,0.01877852901816368,0.9996029734611511,0.722217321395874,0.7110378742218018,0.018801772966980934,0.9997119307518005,0.7224379181861877,0.7138338685035706,0.018734559416770935,0.9996656179428101,0.7146521210670471,0.7551017999649048,-0.07441004365682602,0.9999179840087891,0.7156170606613159,0.7488497495651245,0.08586400747299194,0.9997116923332214,0.6956983208656311,0.7026956081390381,-0.01286380272358656,0.9998005032539368,0.6961086392402649,0.6996159553527832,0.0334404855966568,0.9993948936462402,0.6360217928886414,0.7872515916824341,-0.16867198050022125,0.9999960660934448,0.6320564150810242,0.7425715327262878,0.18225640058517456,0.9991338849067688,0.5261048078536987,0.8157724142074585,-0.18691088259220123,0.9983205199241638,0.524586021900177,0.766204833984375,0.22647611796855927,0.16322064399719238,0.4267118573188782,0.8184952735900879,-0.16818425059318542,0.9961573481559753,0.4401673674583435,0.765049159526825,0.19912278652191162,0.40363362431526184,0.39393651485443115,0.8275126218795776,-0.19595709443092346,0.9909253120422363,0.4152700901031494,0.7622785568237305,0.20284664630889893,0.39672136306762695,0.39274853467941284,0.8180808424949646,-0.1885339766740799,0.9902700185775757,0.4115653932094574,0.7679606676101685,0.1767759770154953,0.4046104848384857,0.40461915731430054,0.808742880821228,-0.16283763945102692,0.987614631652832,0.4192081391811371,0.7685731649398804,0.1861223727464676,0.3893297612667084,0.4566185474395752,0.6432826519012451,-0.11389031261205673,0.9999469518661499,0.4639676511287689,0.6000742316246033,0.11371103674173355,0.9998315572738647,0.3123879134654999,0.5041110515594482,-0.1820729523897171,0.9851492643356323,0.3264346122741699,0.4782775342464447,0.09669589251279831,0.32414770126342773,0.2926894426345825,0.7626771926879883,-0.030247893184423447,0.9897352457046509,0.3050156235694885,0.7271800637245178,0.23230645060539246,0.7356002330780029,0.30677443742752075,0.8049444556236267,-0.01756291650235653,0.9884645342826843,0.32023710012435913,0.7752401828765869,0.24236425757408142,0.8621888756752014,0.22272033989429474,0.8049687743186951,-0.02784108743071556,0.9928239583969116,0.2485589236021042,0.7764312028884888,0.22282174229621887,0.8960112929344177
glute_bridge,0.7081977128982544,0.6931366920471191,0.010448746383190155,0.9998606443405151,0.7205604910850525,0.7103430032730103,-0.012334325350821018,0.9998313784599304,0.7203823328018188,0.7141046524047852,-0.01227644644677639,0.9999048113822937,0.7201703786849976,0.7183894515037537,-0.012293626554310322,0.9998393654823303,0.7210246920585632,0.7086770534515381,0.02443879283964634,0.999584972858429,0.7211276292800903,0.7110368013381958,0.024437058717012405,0.9997012615203857,0.7212105989456177,0.713807225227356,0.02435767650604248,0.999650776386261,0.7135177850723267,0.7549521327018738,-0.07238270342350006,0.9999091625213623,0.7139714956283569,0.7486113905906677,0.09248823672533035,0.9996902346611023,0.6927725076675415,0.7028566002845764,-0.007673496846109629,0.999780535697937,0.6928294897079468,0.6997490525245667,0.039944447576999664,0.9993417263031006,0.6360634565353394,0.7913076877593994,-0.16667890548706055,0.9999954700469971,0.6319557428359985,0.7462756633758545,0.1902799755334854,0.9990991950035095,0.5240269303321838,0.8163446187973022,-0.18536801636219025,0.9982774257659912,0.5248374342918396,0.7660806179046631,0.24516594409942627,0.16374333202838898,0.42267554998397827,0.8196852803230286,-0.16057011485099792,0.9960703253746033,0.43977707624435425,0.76497483253479,0.23485097289085388,0.40162697434425354,0.3920503556728363,0.8281229734420776,-0.18366053700447083,0.9907525777816772,0.41501298546791077,0.7629823684692383,0.2455814629793167,0.3960365355014801,0.39108479022979736,0.8198585510253906,-0.17194125056266785,0.9900702238082886,0.4112408757209778,0.7682031989097595,0.21877780556678772,0.4040577709674835,0.40051254630088806,0.8120841979980469,-0.15323103964328766,0.9873467683792114,0.4187333583831787,0.7687129378318787,0.2223564088344574,0.38785800337791443,0.4542294442653656,0.6388466954231262,-0.11637844145298004,0.9999319314956665,0.4630746841430664,0.5959036350250244,0.11618562042713165,0.9997696876525879,0.3111060857772827,0.5029885768890381,-0.18445229530334473,0.9856075644493103,0.3263748288154602,0.47683796286582947,0.09854330122470856,0.32730305194854736,0.29132384061813354,0.762796938419342,-0.03554997220635414,0.9900832176208496,0.304811954498291,0.7271491885185242,0.23539528250694275,0.7380147576332092,0.304046094417572,0.8049035668373108,-0.022320182994008064,0.9888147115707397,0.3193203806877136,0.7762238383293152,0.24597899615764618,0.8645758628845215,0.21898913383483887,0.8046372532844543,-0.030194004997611046,0.9930042028427124,0.2451518476009369,0.7687754034996033,0.22886064648628235,0.8969169855117798
glute_bridge,0.70711749792099,0.6933539509773254,0.014158302918076515,0.9998566508293152,0.7201164364814758,0.7106945514678955,-0.009121628478169441,0.9998250007629395,0.7199607491493225,0.714670717716217,-0.009054536931216717,0.9999014735221863,0.7197511196136475,0.7190800905227661,-0.009066416881978512,0.999833345413208,0.7205789685249329,0.7088320851325989,0.028219575062394142,0.9995770454406738,0.7207056283950806,0.7111995220184326,0.028213057667016983,0.9996974468231201,0.7207787036895752,0.7139632105827332,0.02813454531133175,0.99964439868927,0.7129935026168823,0.7549562454223633,-0.07114861905574799,0.9999032616615295,0.7134008407592773,0.7486725449562073,0.09636387974023819,0.9996756911277771,0.6917304396629333,0.7031010389328003,-0.004572203848510981,0.9997683763504028,0.6917819976806641,0.7000150084495544,0.043751101940870285,0.9993102550506592,0.6361823081970215,0.7936893701553345,-0.16643908619880676,0.9999949932098389,0.6317726373672485,0.7482531070709229,0.19461718201637268,0.9990728497505188,0.5230131149291992,0.8178274631500244,-0.18492917716503143,0.9982595443725586,0.5251395106315613,0.7659269571304321,0.2520194351673126,0.16419051587581635,0.4202854633331299,0.8204445838928223,-0.15449678897857666,0.996016800403595,0.4396058917045593,0.7646199464797974,0.24344496428966522,0.39924073219299316,0.3904910981655121,0.8284301161766052,-0.1759437620639801,0.9906468391418457,0.4147706925868988,0.7629837989807129,0.25485485792160034,0.3950169086456299,0.3898208439350128,0.8208226561546326,-0.16330449283123016,0.9899459481239319,0.41111308336257935,0.7681717872619629,0.22786352038383484,0.4032234251499176,0.39838069677352905,0.8138558864593506,-0.1464022994041443,0.9871647953987122,0.4185800552368164,0.768713116645813,0.2308882176876068,0.3861550986766815,0.45295819640159607,0.6368908286094666,-0.11808862537145615,0.999921441078186,0.46224722266197205,0.5937007069587708,0.11787502467632294,0.9997237920761108,0.3105008602142334,0.5010734796524048,-0.1880597621202469,0.9861962795257568,0.3261786699295044,0.4760453999042511,0.0997900664806366,0.33239853382110596,0.28964999318122864,0.7624748945236206,-0.03768494725227356,0.9905027747154236,0.3033549189567566,0.7263243198394775,0.2378264218568802,0.7434799075126648,0.30127018690109253,0.8047035336494446,-0.023956410586833954,0.9892290830612183,0.31641972064971924,0.7762590050697327,0.24867303669452667,0.8681862950325012,0.21665382385253906,0.8046334981918335,-0.030344998463988304,0.9932473301887512,0.24090322852134705,0.7681628465652466,0.23308828473091125,0.8991257548332214
glute_bridge,0.7064605951309204,0.6933563947677612,0.013274972327053547,0.9998384118080139,0.7197815775871277,0.7106611728668213,-0.009714840911328793,0.9998007416725159,0.719683051109314,0.7146701216697693,-0.009654004126787186,0.9998878240585327,0.7195314168930054,0.7191071510314941,-0.009668782353401184,0.9998106360435486,0.7202101945877075,0.7087748050689697,0.027325406670570374,0.9995307326316833,0.7203858494758606,0.7111637592315674,0.027323827147483826,0.9996657371520996,0.7204973697662354,0.7139561176300049,0.027246853336691856,0.9996035695075989,0.7128075361251831,0.7549296021461487,-0.0727265328168869,0.9998859763145447,0.7132002711296082,0.7486823797225952,0.09530322253704071,0.9996235966682434,0.6912558674812317,0.7031369805335999,-0.005236104596406221,0.9997342228889465,0.691342830657959,0.7000621557235718,0.04274231940507889,0.9992164373397827,0.6362447142601013,0.7946341633796692,-0.169610857963562,0.9999943375587463,0.6317192912101746,0.7487708926200867,0.19386057555675507,0.9990184903144836,0.522459864616394,0.818680465221405,-0.1906571239233017,0.9982205629348755,0.5256586074829102,0.7658450603485107,0.2512025833129883,0.16224317252635956,0.4186122417449951,0.8209167718887329,-0.15598998963832855,0.9959368109703064,0.4393173158168793,0.7645936608314514,0.24103739857673645,0.39316362142562866,0.38897162675857544,0.8285040855407715,-0.17894524335861206,0.9905006885528564,0.4141717553138733,0.7630835771560669,0.2527480721473694,0.3909100592136383,0.38849297165870667,0.8211395144462585,-0.16841140389442444,0.9897778034210205,0.41057509183883667,0.7681824564933777,0.22551190853118896,0.39927229285240173,0.3965553641319275,0.8146729469299316,-0.1476292461156845,0.9869089126586914,0.4180773198604584,0.7687863707542419,0.2283920794725418,0.3816625475883484,0.4519110321998596,0.6357051134109497,-0.11975438892841339,0.9999090433120728,0.4616606831550598,0.5918043255805969,0.11952503025531769,0.9996705055236816,0.3100384473800659,0.5003639459609985,-0.18890035152435303,0.9866008162498474,0.32608839869499207,0.4754374921321869,0.10509061813354492,0.3339422941207886,0.2877891957759857,0.762473464012146,-0.037373628467321396,0.9907652139663696,0.3026570677757263,0.7257031798362732,0.24426814913749695,0.7448790669441223,0.2997240722179413,0.8051880598068237,-0.023602284491062164,0.9894983768463135,0.31656020879745483,0.7766575217247009,0.255282461643219,0.8695175051689148,0.21528415381908417,0.8046555519104004,-0.029299993067979813,0.9933736324310303,0.23935286700725555,0.7680836319923401,0.24147889018058777,0.8993561267852783
